SAP_CODE,DATE,MATERIAL,UNIT_OF_MEASURE,QUANTITY,DELIVERY_NOTE_N°,SUPPLIER,UNIT_PRICE_USD
D37FC2F3,2025-09-09,BOM CAVPRO 300 A 400 BLD/100 RPM 5000 A,UNIT,3,318,GENERAL SERVICES & LOGISTICS CO.,35.45
5B64D353,2025-09-05,OIL VIEWER FOR VACUUM,UNIT,2,310,GENERAL SERVICES & LOGISTICS CO.,15.44
B134917E,2025-09-10,USED ELECTRIC MOTOR 60HP (090200316),UNIT,2,SDO-CTL-008,ELECTRA-NETWORK SUPPLY,34.54
9CE508B0,2025-09-10,USED ELECTRIC MOTOR 75HP (1027103951),UNIT,1,SDO-CTL-008,GENERAL SERVICES & LOGISTICS CO.,35.04
BEC9C880,2025-09-10,ELECTRIC MOTOR 50HP,UNIT,2,SDO-CTL-008,ELECTRA-NETWORK SUPPLY,35.54
C84F806F,2025-09-10,ELECTRIC MOTOR 100HP,UNIT,1,SDO-CTL-008,ELECTRA-NETWORK SUPPLY,34.58
C1C7535C,2025-09-10,ELECTRIC MOTOR 300HP,UNIT,1,SDO-CTL-008,ELECTRA-NETWORK SUPPLY,34.31
49D02BB9,2025-09-11,"4"" 300 RF GATE VALVE WITH SAP 545604 WHEEL",UNIT,16,322,INDUSTRIAL GLOBAL SOLUTIONS,34.75
A0ABF290,2025-07-26,CAUSTIC SODA,SACK,60,SDO-PERF-25-025,GENERAL SERVICES & LOGISTICS CO.,35.26
56711743,2025-07-26,XANTIC RUBBER,SACK,159,SDO-PERF-25-025,INDUSTRIAL GLOBAL SOLUTIONS,35.06
AF65A8E5,2025-07-27,PROGRESSIVE CAVITY PUMP 600 A 700 BDL/100 RPM 5000A,UNIT,2,267,ELECTRA-NETWORK SUPPLY,34.75
56711743,2025-07-29,XANTIC RUBBER,SACK,52,SDO-PERF-25-026,INDUSTRIAL GLOBAL SOLUTIONS,35.18
F63A43E3,2025-09-07,TERMINAL BIMETAL TYPE BARRUCADA ONE EYE 3/0,UNIT,100,315,INDUSTRIAL GLOBAL SOLUTIONS,13.36
CB2B3A71,2025-09-07,"TMCX CONNECTORS 3/4""",UNIT,30,315,GENERAL SERVICES & LOGISTICS CO.,34.88
154958EF,2025-09-07,"EXTERNAL LED LAMPS OF 400W, 208V",UNIT,24,315,GENERAL SERVICES & LOGISTICS CO.,34.32
9C3DC62E,2025-09-07,PRESSURE GAUGE 0-600 PSI,UNIT,7,315,INDUSTRIAL GLOBAL SOLUTIONS,35.33
417DC46D,2025-09-17,"100"" JVC TV",UNIT,1,335,ELECTRA-NETWORK SUPPLY,34.66
768AA828,2025-09-22,OUTDOOR TERMINAL CAP 15-35KV,UNIT,18,342,INDUSTRIAL GLOBAL SOLUTIONS,13.52
8F8A7900,2025-09-22,TERMINAL CAP TERMINATION QT III 7693-54,UNIT,33,342,INDUSTRIAL GLOBAL SOLUTIONS,13.52
5B50F35C,2025-09-22,OUTDOOR TERMINAL CAP 5-15KV,UNIT,3,342,GENERAL SERVICES & LOGISTICS CO.,13.35
E489C82F,2025-09-12,BRONZE HAMMER 6LB WITH WOODEN HANDLE,UNIT,3,340,INDUSTRIAL GLOBAL SOLUTIONS,34.78
6FA34F3F,2025-09-25,MINI MODULE FMM-101,UNIT,3,SDO-GL-TURBO-065,ELECTRA-NETWORK SUPPLY,35.58
B2B88649,2025-09-25,OUTDOOR BASE,UNIT,2,SDO-GL-TURBO-065,INDUSTRIAL GLOBAL SOLUTIONS,35.3
53246E8E,2025-09-25,MANUAL STATION PROTECTOR,UNIT,2,SDO-GL-TURBO-065,GENERAL SERVICES & LOGISTICS CO.,34.44
A8DB7C35,2025-09-25,INTELIGENT NOTIFIER MANUAL STATIONS,UNIT,2,SDO-GL-TURBO-065,GENERAL SERVICES & LOGISTICS CO.,35.01
FADB77A6,2025-09-25,SMOKE DETECTOR SALWICO BRAND,UNIT,2,SDO-GL-TURBO-065,ELECTRA-NETWORK SUPPLY,35.05
734D7C3C,2025-09-25,STROBOSCOPIC LIGHT,UNIT,2,SDO-GL-TURBO-065,GENERAL SERVICES & LOGISTICS CO.,35.25
D68AB53D,2025-09-25,STROBOSCOPIC ALARM,UNIT,2,SDO-GL-TURBO-065,ELECTRA-NETWORK SUPPLY,34.53
22B902F6,2025-09-15,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,1360,331,ELECTRA-NETWORK SUPPLY,34.43
4AC08A8F,2025-09-15,"SHORT ROD 1-1/4"" X 10 FT",UNIT,7,331,ELECTRA-NETWORK SUPPLY,35.11
6BA85EAD,2025-09-15,"NIPPLE 4-1/2"" J55 12.75 LBS/FT",UNIT,1,331,ELECTRA-NETWORK SUPPLY,34.81
22B902F6,2025-09-16,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,600,332,ELECTRA-NETWORK SUPPLY,35.34
B462A715,2025-09-16,"SHORT ROD 1-1/4"" X 2 FT",UNIT,11,332,GENERAL SERVICES & LOGISTICS CO.,35.58
F09C9880,2025-09-16,"SHORT ROD 1-1/4"" X 8 FT",UNIT,11,332,ELECTRA-NETWORK SUPPLY,34.52
4AC08A8F,2025-09-16,"SHORT ROD 1-1/4"" X 10 FT",UNIT,11,332,GENERAL SERVICES & LOGISTICS CO.,34.72
43F6FBC6,2025-09-16,"TORQUE ANCHOR 9-5/8"" X 5-1/2"" LTC",UNIT,18,332,GENERAL SERVICES & LOGISTICS CO.,35.51
9AA85B21,2025-09-16,PIPE NIPPLE 5-1/2 X 4-1/2 IN LTC COUPLING,UNIT,8,332,GENERAL SERVICES & LOGISTICS CO.,35.06
F159C7C3,2025-09-16,COMBINATION NIPPLE 4-1/2 X 5-1/2 IN EUE COUPLING,UNIT,40,332,ELECTRA-NETWORK SUPPLY,34.52
69186A02,2025-09-16,DRAIN NIPPLE 4-1/2 IN RUPTURE,UNIT,20,332,GENERAL SERVICES & LOGISTICS CO.,35.35
FFF40DAB,2025-09-16,DRAIN NIPPLE 5-1/2 IN RUPTURE,UNIT,19,332,GENERAL SERVICES & LOGISTICS CO.,34.87
23D84D1A,2025-09-16,STATIC GAS SEPARATOR OF 5/12 BOTTOM,UNIT,6,332,ELECTRA-NETWORK SUPPLY,34.88
22B902F6,2025-09-17,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,400,333,INDUSTRIAL GLOBAL SOLUTIONS,35.4
22B902F6,2025-09-18,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,500,334,GENERAL SERVICES & LOGISTICS CO.,35.06
20269E32,2025-09-18,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,24,336,ELECTRA-NETWORK SUPPLY,2829.78
557108A7,2025-09-19,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,6,338,INDUSTRIAL GLOBAL SOLUTIONS,2819.03
F14F3599,2025-09-19,FREQUENCY DRIVE 1500 HP,UNIT,1,339,ELECTRA-NETWORK SUPPLY,2888.45
3FF9F8F0,2025-09-24,SLEEPER TRAILER,UNIT,3,343,GENERAL SERVICES & LOGISTICS CO.,34.85
6A335FF8,2025-09-24,"18,000 BTU AIR CONDITIONER",EQUIPMENT,6,343,INDUSTRIAL GLOBAL SOLUTIONS,34.39
F9718EFC,2025-09-24,PRESIDENTIAL MESH CHAIR,UNIT,6,343,INDUSTRIAL GLOBAL SOLUTIONS,34.97
76057910,2025-09-24,EXECUTIVE REFRIGERATOR VOLTAGE 110V,EQUIPMENT,3,343,GENERAL SERVICES & LOGISTICS CO.,34.68
864B246B,2025-09-24,HORNO MICROONDAS,EQUIPMENT,3,343,GENERAL SERVICES & LOGISTICS CO.,35.26
7FF317E4,2025-09-24,LOCKER TYPE CABINET,UNIT,12,343,ELECTRA-NETWORK SUPPLY,35.42
FBF91A8A,2025-09-24,ELECTRIC COFFEEMAKER,EQUIPMENT,3,343,GENERAL SERVICES & LOGISTICS CO.,34.73
908CAD07,2025-09-24,INDIVIDUAL SHEETS WITH PDVSA LOGO IN BLUE,UNIT,48,343,GENERAL SERVICES & LOGISTICS CO.,35.02
FCF9E9CD,2025-09-24,BLANKET,UNIT,48,343,INDUSTRIAL GLOBAL SOLUTIONS,34.9
F8411D81,2025-09-24,WHITE PILLOWS,UNIT,24,343,ELECTRA-NETWORK SUPPLY,34.41
72505292,2025-09-24,METAL BUNK BED,UNIT,12,343,GENERAL SERVICES & LOGISTICS CO.,35.51
F45B0B25,2025-09-24,WASHER AND DRYER CAPACITY 12 KL,EQUIPMENT,3,343,INDUSTRIAL GLOBAL SOLUTIONS,34.92
512F5A47,2025-09-24,WATER TANK CAPACITY 1500 LTRS,EQUIPMENT,3,343,INDUSTRIAL GLOBAL SOLUTIONS,34.31
20269E32,2025-09-24,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,5,344,INDUSTRIAL GLOBAL SOLUTIONS,2806.98
557108A7,2025-09-24,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,5,344,INDUSTRIAL GLOBAL SOLUTIONS,2902.34
C8234BE2,2025-09-28,"TEMPERATURE TRANSMITTER 3144P CONNECTION 1/2"" NPT",UNIT,3,347,ELECTRA-NETWORK SUPPLY,34.74
C1C7535C,2025-09-26,ELECTRIC MOTOR 300HP,UNIT,2,SDO-CTL-010,ELECTRA-NETWORK SUPPLY,34.76
878FAA00,2025-09-26,ELECTRIC MOTOR 150HP,UNIT,1,SDO-CTL-010,INDUSTRIAL GLOBAL SOLUTIONS,34.63
1D022121,2025-09-26,ELECTRIC MOTOR 200HP,UNIT,1,SDO-CTL-010,GENERAL SERVICES & LOGISTICS CO.,35.48
63EB1249,2025-09-12,CRUDE OIL ABSORBENT BARRIER 8IN X 10FT,UNIT,130,324,INDUSTRIAL GLOBAL SOLUTIONS,34.36
A771B131,2025-09-12,40X8 CM ROAD BRUSH,UNIT,6,324,GENERAL SERVICES & LOGISTICS CO.,34.91
214DFD63,2025-09-12,DEGREASER/BIODEGRADABLE,DRUM,1,324,ELECTRA-NETWORK SUPPLY,34.78
6AFA2C11,2025-09-12,RECHARGEABLE LANTERN OF 12,UNIT,1,324,GENERAL SERVICES & LOGISTICS CO.,34.89
9C5B914C,2025-09-30,PROGRESSIVE CAVITY PUMPS 300 TO 400 BDL/100 RPM,UNIT,3,350,GENERAL SERVICES & LOGISTICS CO.,35.33
7B5E8CA8,2025-09-30,BCP 400 A 500 BPD A 100 RPM/5000 FT (80-1600),UNIT,2,350,GENERAL SERVICES & LOGISTICS CO.,35.41
76D4C2F3,2025-09-30,CBZL CIR 52500 LB/FT 1-1/2 IN,UNIT,4,322,INDUSTRIAL GLOBAL SOLUTIONS,35.61
220E3C9D,2025-07-27,BOM CAVPRO 600 A 700 BLD/100 RPM 5000 A,UNIT,2,267,ELECTRA-NETWORK SUPPLY,34.52
16B26451,2025-09-11,PERFORATED NIPPLE 30FT 12.75 WITH 4 1/2 THREAD,UNIT,1,323,INDUSTRIAL GLOBAL SOLUTIONS,34.95
9BBC1C49,2025-09-11,"PONY RODS (SHORT ROD) OF 1 1/4"" 11B 10FT",UNIT,7,323,INDUSTRIAL GLOBAL SOLUTIONS,34.46
6E838C6A,2025-09-21,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,160,341,INDUSTRIAL GLOBAL SOLUTIONS,13.12
F08A8727,2025-02-27,ROTARY HEAD WITH BELT AND PULLEYS BCP DOUBLE MOTOR 150 HP (75 HP EACH),UNIT,10,NOT SPECIFIED,ELECTRA-NETWORK SUPPLY,35.24
F6E6A08D,2025-09-27,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,170,GENERAL SERVICES & LOGISTICS CO.,35.32
31B6E4E4,2025-10-02,RAGS,BULK/PACKAGE,3,351,ELECTRA-NETWORK SUPPLY,35.66
318AF448,2025-10-02,CONTACT CLEANER,UNIT,2,351,INDUSTRIAL GLOBAL SOLUTIONS,35.4
FA232ADD,2025-10-02,"4"" BRUSH",UNIT,10,351,INDUSTRIAL GLOBAL SOLUTIONS,34.98
13864745,2025-10-02,DIELECTRIC SOLVENT,GALLON,1,351,GENERAL SERVICES & LOGISTICS CO.,35.5
5EE4D585,2025-10-03,FREQUENCY DRIVE OF 1500 HP,UNIT,2,176,GENERAL SERVICES & LOGISTICS CO.,2869.02
E4B527AA,2025-10-03,COPPER BARS 50 CM LONG X 40 MM WIDE X 10 MM THICK,UNIT,39,175,ELECTRA-NETWORK SUPPLY,34.81
5AE70440,2025-10-03,250 AMP INDUSTRIAL BREAKER,UNIT,46,175,ELECTRA-NETWORK SUPPLY,35.06
50797A61,2025-10-03,NEOPRENE GLOVES,PAIR,2,175,INDUSTRIAL GLOBAL SOLUTIONS,35.04
318AF448,2025-10-03,CONTACT CLEANER,UNIT,3,175,INDUSTRIAL GLOBAL SOLUTIONS,35.35
2F3BC800,2025-10-03,"THREE-PHASE DRY TYPE TRANSFORMER, 75 KVA, 480/208- 120.INDOOR USE",UNIT,3,175,ELECTRA-NETWORK SUPPLY,34.47
8922FDA8,2025-10-03,"THREE-PHASE DRY TYPE TRANSFORMER, 45 KVA, 480/208- 120.INDOOR USE",UNIT,2,175,GENERAL SERVICES & LOGISTICS CO.,34.55
C8234BE2,2025-10-03,"TEMPERATURE TRANSMITTER 3144P CONNECTION 1/2"" NPT",UNIT,3,175,GENERAL SERVICES & LOGISTICS CO.,34.32
EEC765B9,2025-10-03,NORMAL SWITCH,UNIT,3,353,INDUSTRIAL GLOBAL SOLUTIONS,34.49
7F3BD1F4,2025-10-03,CONTROL CABLE CALIBER #18 AWG COLOR RED,METER,300,353,ELECTRA-NETWORK SUPPLY,34.62
39F694D3,2025-10-03,#14 AWG 105° BLACK COLOR CABLE,METER,100,353,ELECTRA-NETWORK SUPPLY,34.41
689796DA,2025-10-03,#14 AWG 105° RED COLOR CABLE,METER,100,353,GENERAL SERVICES & LOGISTICS CO.,34.75
5AE70440,2025-10-03,250 AMP INDUSTRIAL BREAKER,UNIT,30,353,INDUSTRIAL GLOBAL SOLUTIONS,34.94
1D32909A,2025-10-03,TERMINAL FORK TYPE NUMBER 14,UNIT,340,353,GENERAL SERVICES & LOGISTICS CO.,13.48
0143330C,2025-10-03,CURRENT INTAKE,UNIT,6,353,GENERAL SERVICES & LOGISTICS CO.,34.75
6E838C6A,2025-10-04,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,150,356,INDUSTRIAL GLOBAL SOLUTIONS,13.08
59A25FFF,2025-10-06,HIDROJET ELECTRICO 2000 PSI,UNIT,1,177,ELECTRA-NETWORK SUPPLY,34.52
6416A515,2025-10-06,TERMINAL TYPE BARRACUDA 2/0,UNIT,2000,177,GENERAL SERVICES & LOGISTICS CO.,13.18
ED89F6AF,2025-10-07,G.E RELAY MULTILIN SR 469-P5-HI-A20-E-C,UNIT,1,180,INDUSTRIAL GLOBAL SOLUTIONS,35.2
66B0D3FF,2025-10-07,"POWER CONTROL TRANSFORMER. MODEL PT3-2-45. 4200,120",UNIT,1,180,ELECTRA-NETWORK SUPPLY,35.18
89463112,2025-10-07,TURBO OIL ISO 32,DRUM,1,363,INDUSTRIAL GLOBAL SOLUTIONS,34.3
1566FBD9,2025-10-07,STANDARD SOCKET 12 POINTS 1-1/4 IN,UNIT,2,182,ELECTRA-NETWORK SUPPLY,34.62
295190C6,2025-10-07,STANDARD SOCKETS 12 POINTS 7/8 IN,UNIT,4,182,INDUSTRIAL GLOBAL SOLUTIONS,34.96
FAA332BD,2025-10-07,STANDARD SOCKETS 6 POINTS 1-1/16 IN,UNIT,2,182,INDUSTRIAL GLOBAL SOLUTIONS,35.54
96331E3F,2025-10-07,SCREWDRIVER SHOVEL AA CPL 10 IN,UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,34.47
11BEA30C,2025-10-07,BENDING LEVER BENDING 1/2 IN,UNIT,4,182,INDUSTRIAL GLOBAL SOLUTIONS,34.5
36A5A4D6,2025-10-07,ADJUSTABLE WRENCH 10 IN,UNIT,4,182,ELECTRA-NETWORK SUPPLY,34.81
FC612B3B,2025-10-07,ADJUSTABLE WRENCH 12 IN,UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,34.5
590C0C24,2025-10-07,ADJUSTABLE WRENCH 8 IN,UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,34.4
6F3C4FC7,2025-10-07,COMBINATION WRENCH 1-1/4 IN,UNIT,2,182,INDUSTRIAL GLOBAL SOLUTIONS,34.53
269329E3,2025-10-07,COMBINATION WRENCH 30 MM 15-3/8 IN FEMALE OPEN,UNIT,2,182,INDUSTRIAL GLOBAL SOLUTIONS,35.05
F09DFA43,2025-10-07,COMBINATION WRENCH 32 MM 16-3/4 FEMALE OPEN,UNIT,2,182,INDUSTRIAL GLOBAL SOLUTIONS,34.4
2F5ED10A,2025-10-07,COMBINATION WRENCH 1-1/2 IN 20-1/4 IN END OPENING,UNIT,4,182,ELECTRA-NETWORK SUPPLY,35.52
14128CC0,2025-10-07,COMBINATION WRENCH 1-5/8 IN 22-1/8 IN FEMALE OPEN,UNIT,4,182,ELECTRA-NETWORK SUPPLY,35.48
7BEC6B65,2025-10-07,IMPACT WRENCH AC 1-1/16 IN,UNIT,1,182,INDUSTRIAL GLOBAL SOLUTIONS,35.17
F72656A0,2025-10-07,PIPE WRENCH 24 IN 3 IN,UNIT,4,182,ELECTRA-NETWORK SUPPLY,35.53
C4EC61CF,2025-10-07,PIPE WRENCH 36 IN 5 IN,UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,35.01
FD695CD1,2025-10-07,PIPE WRENCH 8 IN JAW CAPACITY,UNIT,4,182,INDUSTRIAL GLOBAL SOLUTIONS,35.07
B597CD69,2025-10-07,BRC HAMMER 5 KG,UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,34.62
EB720802,2025-10-07,"GOAT LEG 36""",UNIT,4,182,GENERAL SERVICES & LOGISTICS CO.,34.95
68FB7C59,2025-10-07,RATCHET TO 10 IN 1/2 IN,UNIT,6,182,ELECTRA-NETWORK SUPPLY,35.43
95D567BC,2025-10-07,FLUKE SCREEN CALIBRATOR HART 7 97- 44279,UNIT,1,182,INDUSTRIAL GLOBAL SOLUTIONS,35.62
3F219B50,2025-10-07,COMBINATION WRENCH 1-1/16 IN 14- 1/64 IN END,UNIT,2,182,ELECTRA-NETWORK SUPPLY,34.86
2092F63E,2025-10-09,FREQUENCY DRIVE ABB VOLTAGE 480 POWER 150 HP,UNIT,1,183,ELECTRA-NETWORK SUPPLY,2833.3
5AE70440,2025-10-09,250 AMP INDUSTRIAL BREAKER,UNIT,99,185,INDUSTRIAL GLOBAL SOLUTIONS,34.36
03E21536,2025-10-09,POWER CABLE 3C 3/0,METER,7000,185,GENERAL SERVICES & LOGISTICS CO.,34.79
2EA913D9,2025-10-09,V-BELT 5VX-1180,UNIT,40,185,ELECTRA-NETWORK SUPPLY,35.42
6416A515,2025-10-09,TERMINAL TYPE BARRACUDA 2/0,UNIT,488,185,ELECTRA-NETWORK SUPPLY,13.14
0143330C,2025-10-09,CURRENT INTAKE,UNIT,20,185,INDUSTRIAL GLOBAL SOLUTIONS,34.46
2092F63E,2025-10-10,FREQUENCY DRIVE ABB VOLTAGE 480 POWER 150 HP,UNIT,15,186,INDUSTRIAL GLOBAL SOLUTIONS,2857.26
557108A7,2025-10-10,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,1,186,ELECTRA-NETWORK SUPPLY,2890.04
DF51EC65,2025-10-10,LUBRICATING OIL 15W-40 CI- 4/SL,DRUM,2,370,GENERAL SERVICES & LOGISTICS CO.,15.55
CA1991A6,2025-10-10,HYDRAULIC OIL - ISO 68,DRUM,2,370,ELECTRA-NETWORK SUPPLY,15.72
6FB86FBD,2025-10-10,DIESEL LUBRICANT 50,DRUM,2,370,INDUSTRIAL GLOBAL SOLUTIONS,34.91
220E3C9D,2025-10-10,BOM CAVPRO 600 A 700 BLD/100 RPM 5000 A,UNIT,2,369,ELECTRA-NETWORK SUPPLY,34.96
A1027178,2025-10-13,PDV OIL HYDRAULIC ISO 220,DRUM,1,187,ELECTRA-NETWORK SUPPLY,15.65
1EF1998E,2025-10-13,PDV TURBOLUB ISO 32 OIL,DRUM,1,187,INDUSTRIAL GLOBAL SOLUTIONS,15.59
CA1991A6,2025-10-13,HYDRAULIC OIL - ISO 68,DRUM,2,187,ELECTRA-NETWORK SUPPLY,15.36
B16B50CC,2025-10-13,PDV MAXIDIESEL PLUS 50 OIL,DRUM,2,187,ELECTRA-NETWORK SUPPLY,15.79
1D21DEA0,2025-10-13,PDV ULTRADIESEL OIL,DRUM,2,187,GENERAL SERVICES & LOGISTICS CO.,15.3
ED89F6AF,2025-10-13,G.E RELAY MULTILIN SR 469-P5-HI-A20-E-C,UNIT,1,188,GENERAL SERVICES & LOGISTICS CO.,35.31
F5C1743A,2025-10-15,REFLECTOR TYPE LIGHTING 400 W DEGREE OF PROTECTION IP66,UNIT,49,189,GENERAL SERVICES & LOGISTICS CO.,34.92
121FF12B,2025-10-15,CORIOLIS TYPE FLOW METER R050S114NCAM,UNIT,10,189,GENERAL SERVICES & LOGISTICS CO.,34.66
26EF527C,2025-10-15,BELT 5VX1120,UNIT,20,189,INDUSTRIAL GLOBAL SOLUTIONS,35.64
DC00F912,2025-10-15,BELT 5V1180,UNIT,20,189,ELECTRA-NETWORK SUPPLY,35.42
F8CB06B8,2025-10-15,ILUMINARIA EXTERNA DE 200 WATT,UNIT,252,189,ELECTRA-NETWORK SUPPLY,35.34
8C7ABB57,2025-10-16,THREE-PHASE 2000KVA/4160 V POWER TRANSFORMER,UNIT,1,190,ELECTRA-NETWORK SUPPLY,35.52
22B902F6,2025-10-16,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,680,376,INDUSTRIAL GLOBAL SOLUTIONS,35.04
22B902F6,2025-10-16,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,40,191,ELECTRA-NETWORK SUPPLY,34.35
DE952FD6,2025-10-16,MOTOR/PUMP COUPLING BMF,UNIT,1,193,GENERAL SERVICES & LOGISTICS CO.,34.38
E8584C3E,2025-10-16,HYDRAULIC SYSTEM FILTER,UNIT,2,69,INDUSTRIAL GLOBAL SOLUTIONS,48.44
7A0807B5,2025-10-16,HIGH PRESSURE HYDRAULIC HOSE,UNIT,1,66,GENERAL SERVICES & LOGISTICS CO.,35.3
05BF8312,2025-10-16,THREE-PHASE CONTACTOR ABB B75,UNIT,1,68,GENERAL SERVICES & LOGISTICS CO.,34.82
F23B4411,2025-10-16,THREE-PHASE CONTACTOR ABB AF80,UNIT,1,67,ELECTRA-NETWORK SUPPLY,35.03
DEE9003F,2025-10-16,HIGH PRESSURE HYDRAULIC HOSE FOR HYDRAULIC PUMP,UNIT,1,67,GENERAL SERVICES & LOGISTICS CO.,34.41
96147F0D,2025-10-17,"HOSE 2"" X 5000 PSI X 10 METERS WITH MALE CONNECTIONS",UNIT,4,38-031,INDUSTRIAL GLOBAL SOLUTIONS,35.04
3D2109C6,2025-10-16,"ROTATING MANUAL PIPE CUTTER REDD 16"" - 18""",UNIT,3,378,GENERAL SERVICES & LOGISTICS CO.,35.51
B22711F6,2025-10-17,"PRODUCTION PIPE 5-1/2"" LTC 17 LBS/FT, GRADE J55",JTS,186,379,INDUSTRIAL GLOBAL SOLUTIONS,34.8
B694273B,2025-10-17,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,69-022,INDUSTRIAL GLOBAL SOLUTIONS,35.28
1A782636,2025-10-17,SECURITY LOCK TYPE ANTIPANIC,UNIT,11,194,GENERAL SERVICES & LOGISTICS CO.,34.71
76D4C2F3,2025-10-17,CBZL CIR 52500 LB/FT 1-1/2 IN,UNIT,3,195,ELECTRA-NETWORK SUPPLY,34.53
DA6B8289,2025-10-18,PUMPS BCP GLB 36-1500,UNIT,10,380,ELECTRA-NETWORK SUPPLY,35.63
067FB6E2,2025-10-18,BCP PUMPS FLOW 86-1500,UNIT,1,380,ELECTRA-NETWORK SUPPLY,34.62
A1CD6CC5,2025-10-18,TAPE 33,UNIT,10,382,INDUSTRIAL GLOBAL SOLUTIONS,35.51
6E838C6A,2025-10-18,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,100,382,GENERAL SERVICES & LOGISTICS CO.,13.32
4C98335E,2025-10-18,TAPE 23,UNIT,10,383,INDUSTRIAL GLOBAL SOLUTIONS,34.39
730E0121,2025-10-20,BRIDGE PLUG,UNIT,1,384,INDUSTRIAL GLOBAL SOLUTIONS,35.55
1CEA2286,2025-10-21,MULTIPHASE FLOW METER AGAR MPFM 402-30-20,UNIT,1,SDO-CTL-ODS-38-032,ELECTRA-NETWORK SUPPLY,34.95
20269E32,2025-10-21,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,4,197,INDUSTRIAL GLOBAL SOLUTIONS,2879.25
8DD73206,2025-10-21,GAUMER UPDATE OF THE HEATER PANEL OF THE GAS SKID,UNIT,1,SDO-GL-TURBO-071,ELECTRA-NETWORK SUPPLY,35.28
5EFEF4E7,2025-10-21,CO2 CYLINDERS WITH ACTUATION HEAD,UNIT,4,SDO-GL-TURBO-070,ELECTRA-NETWORK SUPPLY,35.14
03E21536,2025-10-23,POWER CABLE 3C 3/0,METER,4500,208,INDUSTRIAL GLOBAL SOLUTIONS,35.31
87319E80,2025-10-24,SET OF METAL DRILLS 6 PIECE,SET,1,386,INDUSTRIAL GLOBAL SOLUTIONS,35.58
789AADE8,2025-10-25,TERMINAL 4/0,UNIT,50,388,INDUSTRIAL GLOBAL SOLUTIONS,13.31
04D1D82D,2025-10-26,FUSE HOLDERS FOR CABLE #16 EUROPEAN MODEL FTB,UNIT,2000,199,GENERAL SERVICES & LOGISTICS CO.,35.55
4C8DBBFC,2025-10-26,CONTACTOR FOR LIGHTING SYSTEM 75-100 AMP COIL 110/220,UNIT,12,199,GENERAL SERVICES & LOGISTICS CO.,35.51
B45BE289,2025-10-26,THREE-PHASE SERVICE PANEL OF 24 CIRCUITS,UNIT,2,199,ELECTRA-NETWORK SUPPLY,35.18
63EB1249,2025-10-28,CRUDE OIL ABSORBENT BARRIER 8IN X 10FT,UNIT,130,201,ELECTRA-NETWORK SUPPLY,34.31
A8714CA3,2025-10-28,BCP OF 300-400 BPD 400 RPM WITH ROTOR AND CONNECTIONS,UNIT,4,390,GENERAL SERVICES & LOGISTICS CO.,35.43
5CE3CA07,2025-10-28,BCP OF 400-500 400 RPM WITH ROTOR AND CONNECTIONS,UNIT,3,390,INDUSTRIAL GLOBAL SOLUTIONS,34.37
EE632548,2025-10-28,"SCREW 1-3/8"" LONG X 7/16"" DIAMETER WITH NUT AND WASHER",UNIT,315,204,GENERAL SERVICES & LOGISTICS CO.,35.28
31FA9A0A,2025-10-28,"SCREW 1/2"" LONG X 2-3/16"" THREAD WITH NUT AND WASHER",UNIT,400,204,ELECTRA-NETWORK SUPPLY,35.53
C14D1C75,2025-10-28,"GALVANIZED SCREW 3/8"" X 1-1/2"" WITH NUT AND WASHER",UNIT,100,204,GENERAL SERVICES & LOGISTICS CO.,34.81
87AF304B,2025-10-28,CONTACTORS,UNIT,3,204,INDUSTRIAL GLOBAL SOLUTIONS,35.53
A1CD6CC5,2025-10-28,TAPE 33,UNIT,30,392,ELECTRA-NETWORK SUPPLY,35.33
932DEE17,2025-10-28,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,286,392,GENERAL SERVICES & LOGISTICS CO.,13.31
23D84D1A,2025-10-29,STATIC GAS SEPARATOR OF 5/12 BOTTOM,UNIT,10,205,INDUSTRIAL GLOBAL SOLUTIONS,34.95
